# Extracted from Russian Wiktionary/Kaikki; review before redistribution.
объдьржьница	петля	
объемлющій	объемлющий	
объимати	захватить	
обънажати	лишаться	
обънажити	снять одежду	
обънажѣти	лишиться чего-нибудь	
обънизати	нанизать кругом	
обънизь	стоячий пристяжной воротник зипуна	
обънизѣти	сделаться низким	
обънищати	обеднеть	
обънищьствовати	провести ночь	
объновливати	возобновлять	
объносити	проносить мимо	
обънощьствовати	провести ночь	
обънощєвати	провести ночь	
обънєсти	окружить	
объринъ	аварец	
объсвѣщати	освещать	
объсиꙗти	освещать	
объсрьдованиѥ	расположенность	
объстꙋпити	окружить	
объсълати	войти в сношение	
объсѣдати	окружать	
объсѣкати	обрезывать	
объсѣнꙗти	осенять	
объсꙑлъка	оповещение	
объсꙑлꙑвати	оповещать	
обътєцати	обтекать	
обътєчи	обойти вокруг	
обътєщи	обежать	
объхажати	ходить вокруг	
объхаждати	ходить вокруг	
объходити	обходить	
объходъ	круг	
объхождати	обходить	
объюродѣти	потерять рассудок	
объюхати	обладать запахом	
объясненіе	объяснение	
объѣздити	ездить вокруг чего-либо	
объѣхати	окружить	
обыкновенной	вариант обыкновенный	
обыкновеніе	обыкновение	
обычной	вариант обычный	
обычьнѣ	обычно	
обьдо	сокровище	
обьжа	земельная мера	
обьжька	уменьшительное от обьжа	
обьло	шар	
обьль	совершенно	
обьмати	собирать (о плодах)	
обьщина	общество	
обьщиѥ	общество	
обьщь	общий	
обьщьникъ	соучастник	
обьщьно	повсюду	
обьщьнѣ	вместе	
обьщьство	сообщество	
обьщьствовати	сообщаться	
обьщєвати	присоединяться	
обьщєниѥ	взаимоотношения	
обьщєтворити	иметь что-либо общее с кем-либо	
обязанной	вариант обязанный	
обєдь	серп	
обєзвѣчити	изувечить	
обєлꙑи	круглый	
обєртѣти	обернуть	
обєртꙑвати	завёртывать	
обєсплодити	сделать бесплодным	
обєсчьствовати	бесчестить	
обєсчьстити	оскорбить	
обєсєлити	веселить	
обєтъшалꙑи	ветхий	
обєтъшати	обветшать	
обєтъшити	сделать ветхим	
обєтъшити	состарить	
обѣда	обед	
обѣдавшій	обедавший	
обѣданиѥ	объедение	
обѣдати	обедать	
